Measurement_ID,Date,Product_Key,Plant_Key,Production_Units,Electricity_kWh,Fuel_Tons,Renewable_Percent,Scope1_Emissions_tCO2,Scope2_Emissions_tCO2,Energy_Cost_USD,Carbon_Tax_USD
45847,2024-03-25 00:00:00,4,89,5533,55389,77.02,56.68,15.4,114.77,46780,4699
45848,2024-03-25 00:00:00,1,95,9959,63172,465.58,14.81,93.9,44.73,31225,2229
45849,2024-03-25 00:00:00,3,99,3359,20420,340.2,46.67,40.14,26.91,34461,2238
45850,2024-03-25 00:00:00,1,100,4951,2517,134.76,79.03,11.78,71.85,2675,94
45851,2024-03-25 00:00:00,4,25,3354,40058,353.05,62.43,61.21,98.7,18202,3621
45852,2024-03-25 00:00:00,4,60,7889,44312,284.1,41.09,64.89,27.05,46418,1021
45853,2024-03-25 12:00:00,5,85,1198,9846,485.45,28.46,5.58,18.87,38761,2740
45854,2024-03-25 13:00:00,2,40,4202,55264,417.84,80.05,133.58,142.73,33699,4424
45855,2024-03-25 00:00:00,5,97,2648,52310,89.22,53.5,12.69,66.43,49376,1109
45856,2024-03-25 15:00:00,5,35,6809,77018,413.0,84.2,85.69,65.6,13156,4137
45857,2024-03-25 00:00:00,2,68,7871,48183,416.47,61.94,14.35,58.47,21458,2639
45858,2024-03-25 17:00:00,4,55,8838,95476,42.93,96.77,22.35,97.73,3634,4010
45859,2024-03-25 00:00:00,4,96,103,10196,380.05,29.5,25.96,114.04,47229,3359
45860,2024-03-25 00:00:00,5,37,5643,86084,144.32,41.62,70.81,1.33,44072,2511
45861,2024-03-25 00:00:00,5,58,3380,52795,18.82,23.35,68.36,113.84,16236,2488
45862,2024-03-25 00:00:00,3,46,7858,86911,310.88,0.11,41.83,78.53,1610,4709
45863,2024-03-25 22:00:00,4,19,5718,49777,193.39,81.93,28.12,138.55,32932,68
45864,2024-03-25 00:00:00,4,29,7366,80088,439.54,62.63,196.94,97.68,19905,2043
45865,2024-03-26 00:00:00,5,96,3901,99517,402.43,68.65,78.55,12.66,30173,852
45866,2024-03-26 00:00:00,4,55,485,30718,278.16,35.28,109.31,25.33,16179,2806
45867,2024-03-26 02:00:00,3,45,7037,38478,338.56,14.16,125.99,110.19,6220,4992
45868,2024-03-26 00:00:00,5,41,1850,1345,26.03,72.49,161.62,55.26,31501,1224
45869,2024-03-26 00:00:00,3,95,6707,15368,174.31,50.65,90.55,14.77,1209,80
45870,2024-03-26 00:00:00,3,96,4703,49348,160.28,59.29,156.02,47.05,4673,850
45871,2024-03-26 00:00:00,3,12,3583,75267,308.01,44.98,56.88,5.8,44904,2245
45872,2024-03-26 00:00:00,1,43,9178,7843,347.78,75.12,32.66,99.43,21784,3161
45873,2024-03-26 08:00:00,1,95,4470,24096,20.34,50.86,93.14,146.17,12252,3197
45874,2024-03-26 00:00:00,3,99,7496,61759,333.44,73.03,30.34,14.83,38778,3937
45875,2024-03-26 00:00:00,2,65,4793,72381,440.47,30.41,96.65,9.32,11627,2749
45876,2024-03-26 11:00:00,4,33,3672,65634,66.52,55.34,69.3,54.37,42802,2257
45877,2024-03-26 12:00:00,2,36,2019,33396,88.28,50.6,47.02,111.03,18117,3824
45878,2024-03-26 00:00:00,5,80,6862,92175,178.02,82.17,177.78,46.23,28540,144
45879,2024-03-26 00:00:00,4,15,937,20508,443.18,30.16,164.87,132.32,18287,1889
45880,2024-03-26 00:00:00,2,85,1129,50619,255.255,50.125,102.34,75.33,46446,306
45881,2024-03-26 00:00:00,2,71,5156,98130,247.35,93.41,130.83,135.87,8572,1162
45882,2024-03-26 17:00:00,5,96,8711,35946,422.19,93.73,53.67,101.44,15118,1674
45883,2024-03-26 00:00:00,3,4,5163,6833,172.88,79.96,82.16,76.16,11766,3979
45884,2024-03-26 00:00:00,5,98,5140,42597,461.67,20.22,150.9,84.67,18161,4475
45885,2024-03-26 20:00:00,3,92,1126,26418,280.65,3.19,155.96,34.49,37814,1074
45886,2024-03-26 21:00:00,4,10,6797,6116,199.93,8.83,55.35,29.83,3801,191
45887,2024-03-26 00:00:00,5,89,1092,54350,422.7,4.27,57.06,116.06,40009,121
45888,2024-03-26 00:00:00,4,56,2016,89009,421.96,16.78,180.99,54.65,31732,4294
45889,2024-03-27 00:00:00,1,98,5860,65004,49.06,50.5,67.29,54.14,38165,555
45890,2024-03-27 01:00:00,1,43,3808,8116,403.79,27.85,51.0,73.91,43888,1460
45891,2024-03-27 00:00:00,2,18,4841,63229,194.79,16.24,79.63,109.83,47647,1459
45892,2024-03-27 00:00:00,1,32,118,36470,218.23,2.01,48.41,46.71,23547,4444
45893,2024-03-27 00:00:00,1,35,8242,50619,255.255,50.125,102.34,75.33,19417,2001
45894,2024-03-27 00:00:00,5,50,1344,92027,418.45,48.82,145.37,65.61,35121,1754
45895,2024-03-27 06:00:00,2,44,6118,32089,101.63,60.93,35.89,49.89,23230,4804
45896,2024-03-27 00:00:00,5,80,6182,87968,151.68,37.75,134.21,146.31,33371,425
45897,2024-03-27 00:00:00,5,13,131,4156,104.22,12.82,56.32,100.68,37503,1404
45898,2024-03-27 09:00:00,5,98,3984,77273,243.44,15.29,38.82,94.86,48351,1268
45899,2024-03-27 00:00:00,1,73,7040,65939,452.69,1.96,110.52,72.52,24508,2888
45900,2024-03-27 00:00:00,2,58,7141,22394,376.97,67.48,158.44,86.97,6242,1154
45901,2024-03-27 00:00:00,3,44,2099,8115,198.42,10.26,125.63,10.26,1797,2903
45902,2024-03-27 00:00:00,5,33,5250,64160,74.97,13.4,154.04,58.17,30363,2929
45903,2024-03-27 00:00:00,2,62,3956,80984,312.37,0.74,100.64,76.89,13148,4376
45904,2024-03-27 00:00:00,2,56,3475,68437,478.43,70.28,98.11,22.35,1453,1977
45905,2024-03-27 16:00:00,1,43,5538,30828,403.55,38.87,197.22,108.65,15615,1204
45906,2024-03-27 00:00:00,1,43,236,54736,46.85,88.94,90.66,92.81,28210,3743
45907,2024-03-27 00:00:00,3,87,1881,66476,134.24,62.41,19.48,138.76,5841,3603
45908,2024-03-27 00:00:00,4,77,3635,20771,237.66,6.11,149.56,99.06,7261,1083
45909,2024-03-27 00:00:00,2,77,4315,28799,281.56,86.06,39.62,100.45,18154,1723
45910,2024-03-27 00:00:00,3,22,2599,13698,247.01,90.86,129.36,31.62,39865,3425
45911,2024-03-27 00:00:00,3,39,5832,33496,455.28,77.52,85.11,4.84,49734,3173
45912,2024-03-27 23:00:00,5,55,7846,71195,50.13,78.09,6.75,27.24,35371,2921
45913,2024-03-28 00:00:00,4,94,8934,56365,174.89,29.07,153.89,122.29,45548,2582
45914,2024-03-28 00:00:00,4,47,3259,53011,468.76,29.75,79.62,58.58,8241,1449
45915,2024-03-28 00:00:00,2,38,4180,10153,384.68,79.42,143.18,84.81,38042,4712
45916,2024-03-28 00:00:00,4,89,9226,70222,376.11,45.28,60.81,68.66,39476,3213
45917,2024-03-28 00:00:00,5,66,6129,3679,37.63,54.33,72.83,79.15,40099,4946
45918,2024-03-28 05:00:00,3,11,6306,20768,18.63,5.81,101.77,147.6,5506,1692
45919,2024-03-28 00:00:00,2,13,9558,18902,411.78,1.45,80.86,87.59,38274,1444
45920,2024-03-28 00:00:00,3,54,6162,63628,245.35,69.29,39.05,129.97,47515,932
45921,2024-03-28 00:00:00,3,19,8831,63047,374.55,45.12,117.59,37.75,40980,4638
45922,2024-03-28 00:00:00,2,90,5851,41039,419.67,51.22,158.34,142.28,42820,2933
45923,2024-03-28 00:00:00,5,79,8483,67259,272.81,3.23,7.56,70.49,47555,1183
45924,2024-03-28 00:00:00,5,60,2248,74069,374.18,25.61,155.57,111.43,25187,2232
45925,2024-03-28 00:00:00,4,64,5080,35406,163.04,86.24,128.73,59.12,10538,2311
45926,2024-03-28 00:00:00,2,97,5572,30920,95.48,92.19,77.77,142.11,22410,2677
45927,2024-03-28 00:00:00,2,79,2766,50619,255.255,50.125,102.34,75.33,28402,1486
45928,2024-03-28 00:00:00,3,68,5702,37301,158.13,6.84,53.32,134.67,23612,4290
45929,2024-03-28 00:00:00,3,41,3096,12823,241.15,93.51,20.06,50.92,30894,2674
45930,2024-03-28 17:00:00,4,23,4002,54367,141.6,80.4,199.45,20.33,33380,3901
45931,2024-03-28 18:00:00,4,2,2182,40562,157.25,59.97,68.18,14.2,22474,1754
45932,2024-03-28 19:00:00,3,33,7568,87599,453.84,25.89,35.37,6.21,40804,964
45933,2024-03-28 00:00:00,5,96,5812,59963,102.86,68.31,55.96,74.9,30459,2450
45934,2024-03-28 21:00:00,5,65,3658,26683,238.54,26.5,161.29,21.49,46459,1000
45935,2024-03-28 00:00:00,2,54,4219,1758,376.93,24.97,44.85,88.53,39958,4081
45936,2024-03-28 00:00:00,5,70,3713,43875,388.33,96.72,116.4,88.92,5472,1039
45937,2024-03-29 00:00:00,2,13,183,1763,299.59,89.62,122.56,24.2,5555,2391
45938,2024-03-29 00:00:00,1,89,3902,45273,10.39,84.13,172.52,21.68,25558,2565
45939,2024-03-29 00:00:00,3,43,7073,69858,245.52,3.54,106.21,114.99,43178,1807
45940,2024-03-29 00:00:00,4,51,8672,84928,243.18,84.79,189.24,124.42,44539,1447
45941,2024-03-29 00:00:00,1,25,3454,86358,449.34,74.89,155.19,60.99,15342,4547
45942,2024-03-29 05:00:00,3,85,9804,6873,465.32,75.41,173.52,5.71,4159,2059
45943,2024-03-29 00:00:00,4,37,3982,50619,255.255,50.125,102.34,75.33,32550,3081
45944,2024-03-29 00:00:00,1,25,4872,9872,363.12,47.2,12.44,65.62,38524,2183
45945,2024-03-29 00:00:00,2,74,7412,2871,286.27,22.6,170.37,129.2,41859,3962
45946,2024-03-29 00:00:00,4,25,2855,94257,12.11,29.04,144.3,57.26,7732,2026
45947,2024-03-29 00:00:00,2,36,5317,9142,374.88,31.36,71.81,78.38,45459,2788
45948,2024-03-29 00:00:00,5,99,5616,1166,48.69,8.13,146.77,96.33,22138,994
45949,2024-03-29 00:00:00,2,89,9404,28987,454.6,9.52,55.62,6.87,42173,4350
45950,2024-03-29 00:00:00,3,73,9849,1681,305.91,42.37,88.84,79.69,40028,1707
45951,2024-03-29 00:00:00,3,23,175,42498,261.17,30.24,59.3,142.44,17130,4898
45952,2024-03-29 00:00:00,3,82,9723,65097,379.39,42.99,167.68,32.5,2271,4128
45953,2024-03-29 00:00:00,4,44,5861,18509,57.67,75.31,73.81,84.88,18545,355
45954,2024-03-29 00:00:00,3,21,1395,17479,92.26,51.67,119.14,85.41,8207,73
45955,2024-03-29 00:00:00,3,20,8969,10159,26.21,34.27,183.31,84.32,17369,4030
45956,2024-03-29 19:00:00,4,95,8860,57922,188.71,22.6,49.54,142.58,45307,4380
45957,2024-03-29 00:00:00,3,12,9561,53392,79.55,70.78,80.39,73.05,28615,4926
45958,2024-03-29 00:00:00,1,55,9202,43348,395.75,11.98,51.45,36.08,11587,4269
45959,2024-03-29 00:00:00,3,1,1391,67963,200.09,29.12,152.36,90.97,34512,340
45960,2024-03-29 00:00:00,1,90,3642,90248,273.96,98.18,12.74,21.98,9196,1706
45961,2024-03-30 00:00:00,3,17,2116,24423,496.23,37.51,177.52,37.99,34102,3839
45962,2024-03-30 01:00:00,5,1,4547,99197,233.61,65.13,123.25,49.91,18899,3466
45963,2024-03-30 00:00:00,1,30,6160,88103,187.15,22.02,53.14,63.23,25363,1623
45964,2024-03-30 00:00:00,4,60,9530,54538,484.6,4.0,57.38,84.16,46574,3579
45965,2024-03-30 00:00:00,2,15,4699,49650,130.0,66.85,184.5,131.19,8884,3193
45966,2024-03-30 00:00:00,5,37,9219,65533,127.37,55.6,167.07,140.81,20707,1535
45967,2024-03-30 00:00:00,4,35,3977,89240,286.05,21.19,9.19,15.77,3306,1069
45968,2024-03-30 00:00:00,5,33,5073,30303,477.52,4.58,98.12,32.68,32703,496
45969,2024-03-30 00:00:00,3,15,8296,76009,451.76,74.92,65.24,26.88,44828,1064
45970,2024-03-30 00:00:00,4,90,7315,32107,214.34,19.79,21.2,27.1,28198,1607
45971,2024-03-30 10:00:00,2,8,9705,37496,451.79,32.08,195.51,59.32,25076,1445
45972,2024-03-30 11:00:00,5,21,181,8537,412.66,31.07,136.23,47.42,6203,1062
45973,2024-03-30 12:00:00,2,1,2087,99164,147.91,42.42,40.17,145.29,27596,3368
45974,2024-03-30 00:00:00,5,26,9042,27154,411.5,71.55,94.47,83.55,18858,4952
45975,2024-03-30 14:00:00,2,49,3860,76082,166.62,86.43,20.74,105.15,8882,2200
45976,2024-03-30 00:00:00,2,73,5657,79734,418.53,83.62,22.64,26.45,5727,56
45977,2024-03-30 16:00:00,4,96,5541,6190,229.79,8.64,188.35,85.26,10869,4806
45978,2024-03-30 00:00:00,3,49,2472,52559,47.59,11.48,45.14,139.53,44669,4244
45979,2024-03-30 00:00:00,3,81,3473,88052,31.15,12.38,168.17,137.35,23950,2256
45980,2024-03-30 00:00:00,2,68,4338,10361,226.45,32.85,103.99,140.22,32361,4507
45981,2024-03-30 00:00:00,3,72,1339,48177,67.01,43.22,108.43,70.25,19889,1995
45982,2024-03-30 21:00:00,1,55,2022,6648,369.02,43.8,147.76,147.07,10584,2750
45983,2024-03-30 00:00:00,1,73,7750,94731,104.22,39.77,172.91,92.89,48130,3516
45984,2024-03-30 00:00:00,2,5,9502,17503,408.15,70.11,50.06,85.14,31916,3820
45985,2024-03-31 00:00:00,2,67,9625,95601,96.77,93.0,30.27,21.47,12995,3743
45986,2024-03-31 00:00:00,1,5,1016,33338,36.37,74.27,12.32,90.44,18105,2226
45987,2024-03-31 00:00:00,1,10,4152,84530,466.35,89.45,156.05,78.22,36313,582
45988,2024-03-31 03:00:00,1,61,6939,13506,49.79,6.86,126.36,46.51,32218,3474
45989,2024-03-31 04:00:00,4,93,5183,96228,264.21,35.61,128.86,103.21,45740,1039
45990,2024-03-31 00:00:00,5,89,6747,23124,22.6,81.19,100.59,105.79,46438,1301
45991,2024-03-31 00:00:00,4,47,1151,89573,206.41,78.4,45.47,31.43,16988,4638
45992,2024-03-31 00:00:00,1,56,7479,48554,360.69,19.94,57.2,15.83,28664,919
45993,2024-03-31 00:00:00,5,73,3410,70893,156.0,15.66,75.85,131.56,18074,3741
45994,2024-03-31 00:00:00,3,27,1929,93210,265.46,56.55,30.41,41.69,45483,1882
45995,2024-03-31 10:00:00,1,35,9467,43111,306.56,27.68,46.86,63.91,23087,942
45996,2024-03-31 00:00:00,1,40,7842,66294,374.78,27.25,133.43,110.64,48675,4451
45997,2024-03-31 00:00:00,3,85,6073,97597,224.82,82.36,63.93,116.07,18672,4703
45998,2024-03-31 00:00:00,5,48,4157,34468,431.33,13.43,50.51,1.66,22866,2033
45999,2024-03-31 00:00:00,1,79,5325,73016,286.95,26.55,132.22,107.68,15689,1355
46000,2024-03-31 15:00:00,5,71,7848,50619,255.255,50.125,102.34,75.33,11154,1099
46001,2024-03-31 16:00:00,4,72,5801,25770,90.31,47.27,38.23,110.32,14333,1031
46002,2024-03-31 00:00:00,2,30,320,39571,486.58,12.21,85.42,84.15,1537,2307
46003,2024-03-31 18:00:00,4,52,6490,40077,301.7,47.19,51.23,41.6,13597,3124
46004,2024-03-31 00:00:00,2,73,615,89615,399.21,18.19,118.91,96.29,9785,3562
46005,2024-03-31 00:00:00,1,29,8053,90943,263.78,5.12,35.46,46.8,41383,2431
46006,2024-03-31 21:00:00,4,65,1207,82175,473.79,25.56,100.82,37.33,49259,4985
46007,2024-03-31 00:00:00,4,92,7761,4980,221.47,9.36,59.06,83.83,44483,4963
46008,2024-03-31 00:00:00,3,13,151,85764,76.82,51.78,172.06,140.94,11661,3590
46009,2024-04-01 00:00:00,2,75,5820,74576,116.48,49.66,96.92,64.11,18573,803
46010,2024-04-01 00:00:00,2,89,2210,80303,212.95,64.91,33.55,83.26,49641,2503
46011,2024-04-01 00:00:00,1,25,7317,24412,300.11,43.44,124.15,90.16,13768,1823
46012,2024-04-01 00:00:00,3,23,550,18351,464.87,66.75,51.18,103.68,6477,629
46013,2024-04-01 00:00:00,3,77,1726,60463,343.15,4.36,70.13,29.6,28571,4922
46014,2024-01-04 00:00:00,2,6,3228,98428,250.13,66.32,198.99,21.07,29830,4787
46015,2024-04-01 06:00:00,3,18,608,25559,39.19,82.04,29.93,33.47,8183,4966
46016,2024-01-04 00:00:00,5,46,3224,8390,245.24,70.14,54.32,7.44,46639,2157
46017,2024-04-01 08:00:00,1,69,5192,87079,318.9,36.09,83.93,110.73,33624,4980
46018,2024-04-01 09:00:00,4,54,8194,34505,17.13,25.08,149.43,26.59,41847,4505
46019,2024-04-01 10:00:00,2,51,9851,1174,231.98,32.06,107.16,126.07,36334,2268
46020,2024-04-01 11:00:00,3,47,6325,67558,52.22,29.13,92.63,16.23,2075,3403
46021,2024-04-01 12:00:00,3,27,1665,20629,286.19,95.21,106.58,39.45,28486,4875
46022,2024-04-01 13:00:00,3,65,481,2656,161.28,34.87,19.42,80.1,16336,81
46023,2024-04-01 14:00:00,1,32,3038,21712,457.48,52.18,47.21,42.29,2630,4638
46024,2024-01-04 00:00:00,4,46,7656,25505,186.61,62.74,177.23,33.49,12480,4257
46025,2024-01-04 00:00:00,3,69,3751,98905,358.81,61.08,33.4,138.93,13443,2492
46026,2024-04-01 17:00:00,4,31,7396,60408,361.25,82.56,22.73,14.37,14269,1768
46027,2024-04-01 00:00:00,4,89,3406,48745,54.03,4.08,79.04,145.5,29325,1741
46028,2024-04-01 19:00:00,1,19,9011,53566,28.79,65.11,154.42,24.39,1385,4977
46029,2024-04-01 00:00:00,3,73,4287,6561,66.38,11.36,87.63,134.77,1328,1981
46030,2024-04-01 00:00:00,3,67,1490,55408,30.02,29.78,96.87,88.15,6452,4182
46031,2024-04-01 00:00:00,4,29,743,20160,205.16,72.82,35.62,17.61,47947,3031
46032,2024-01-04 00:00:00,3,82,9744,33904,27.2,51.85,114.37,107.76,11081,3005
46033,2024-02-04 00:00:00,1,66,5285,12961,451.97,60.82,66.33,22.62,6875,1015
46034,2024-04-02 00:00:00,3,30,9618,59080,208.11,75.95,100.02,40.98,46332,3003
46035,2024-04-02 00:00:00,3,57,6213,64072,208.4,12.89,77.55,76.04,3195,468
46036,2024-04-02 00:00:00,3,91,6197,25446,330.03,62.42,145.75,121.13,6095,264
46037,2024-04-02 04:00:00,1,9,2659,28403,484.0,76.56,129.47,51.47,15840,632
46038,2024-04-02 05:00:00,4,66,1144,9433,300.07,9.97,26.62,125.49,48014,3095
46039,2024-04-02 00:00:00,4,97,7627,41867,323.58,72.24,28.49,50.61,2996,2944
46040,2024-04-02 00:00:00,3,69,4633,16317,188.82,90.94,182.75,119.0,28344,345
46041,2024-04-02 00:00:00,1,57,7449,36036,280.68,64.26,76.99,52.81,30518,1128
46042,2024-02-04 00:00:00,3,67,9396,25675,214.68,38.35,19.11,48.46,9251,2619
46043,2024-02-04 00:00:00,1,52,1896,66996,285.07,2.75,92.84,36.92,34736,458
46044,2024-04-02 11:00:00,1,28,4723,55196,487.72,41.83,125.69,72.18,11434,2189
46045,2024-02-04 00:00:00,4,18,7088,68153,186.75,80.75,133.64,23.36,8016,3242
46046,2024-02-04 00:00:00,5,15,4566,22346,245.0,11.94,171.04,24.72,5614,1022
46047,2024-04-02 14:00:00,5,93,2068,17567,386.7,85.88,156.73,16.28,26837,2878
46048,2024-02-04 00:00:00,2,96,5269,41765,416.87,0.74,139.42,140.76,13895,4052
46049,2024-04-02 00:00:00,2,78,3411,98621,485.46,63.48,7.45,70.07,13631,3801
46050,2024-04-02 17:00:00,5,50,2251,23815,77.41,96.22,25.0,123.74,46131,656
46051,2024-04-02 00:00:00,4,8,8855,83024,336.27,66.67,97.31,134.16,39929,1642
46052,2024-04-02 00:00:00,2,57,3170,30887,456.33,61.11,36.49,93.82,28501,2776
46053,2024-04-02 00:00:00,5,44,7152,83904,74.7,9.41,17.57,126.77,20812,3195
46054,2024-04-02 00:00:00,4,25,5529,97566,276.49,98.51,65.71,39.06,20659,184
46055,2024-02-04 00:00:00,2,42,5199,61707,51.43,26.29,45.13,125.64,8587,3999
46056,2024-04-02 00:00:00,2,71,8657,46058,323.73,73.75,187.21,67.11,41138,4506
46057,2024-03-04 00:00:00,5,99,2410,15439,244.74,79.23,199.93,65.64,8224,1599
46058,2024-04-03 00:00:00,2,42,5630,44077,283.28,24.0,135.83,91.89,12865,1905
46059,2024-04-03 00:00:00,4,72,7584,45237,306.24,38.8,142.76,33.19,47927,199
46060,2024-04-03 00:00:00,5,90,1474,18736,36.04,57.85,106.06,49.33,36339,4181
46061,2024-04-03 00:00:00,4,9,7897,21051,58.9,79.78,142.91,15.16,20989,2079
46062,2024-04-03 05:00:00,2,42,9301,47068,212.3,66.89,42.93,32.42,11661,1773
46063,2024-04-03 00:00:00,4,87,8207,97272,52.57,76.07,93.51,81.73,13840,664
46064,2024-03-04 00:00:00,3,61,8491,29148,128.26,97.6,50.23,135.95,17943,3370
46065,2024-04-03 00:00:00,1,78,461,22119,488.22,83.33,139.48,34.82,37174,1871
46066,2024-04-03 09:00:00,2,18,3805,50619,255.255,50.125,102.34,75.33,38106,2216
46067,2024-04-03 10:00:00,3,83,1981,54568,332.92,68.24,42.98,111.71,34875,2558
46068,2024-04-03 00:00:00,1,14,9261,16138,266.57,89.29,21.8,5.01,27512,2871
46069,2024-04-03 00:00:00,5,13,2107,61519,53.14,96.1,170.05,46.93,27865,3035
46070,2024-03-04 00:00:00,1,4,2582,62673,319.91,91.53,189.46,10.17,22731,2332
46071,2024-04-03 14:00:00,5,37,6037,2678,454.07,54.3,79.28,81.42,16555,2200
46072,2024-04-03 15:00:00,3,55,7077,65016,200.99,16.53,10.7,74.64,22231,245
46073,2024-04-03 00:00:00,1,27,4699,80735,196.9,2.4,7.0,138.81,3690,4753
46074,2024-04-03 00:00:00,2,5,4080,62679,195.99,21.71,116.92,112.16,12534,3441
46075,2024-04-03 00:00:00,3,14,2945,15513,86.24,63.75,63.96,87.59,14697,2959
46076,2024-04-03 00:00:00,1,43,4516,2363,499.22,90.02,106.4,106.1,34603,1781
46077,2024-03-04 00:00:00,4,77,8073,39606,277.28,8.49,149.88,28.91,1778,2361
46078,2024-04-03 00:00:00,4,32,8521,66237,322.08,86.66,14.34,24.41,13592,1965
46079,2024-04-03 00:00:00,5,97,2493,92275,182.04,24.83,57.65,147.98,27666,811
46080,2024-04-03 00:00:00,3,89,2608,30120,444.31,44.17,40.77,100.83,30860,1831
46081,2024-04-04 00:00:00,4,79,5895,61527,383.34,71.48,163.92,32.91,49700,2511
46082,2024-04-04 00:00:00,1,44,4877,6749,13.18,2.98,46.83,1.69,44949,3803
46083,2024-04-04 00:00:00,2,58,4232,23538,409.84,34.3,161.62,18.86,29993,1390
46084,2024-04-04 00:00:00,5,100,392,78908,51.16,26.71,77.52,23.11,13777,2100
46085,2024-04-04 00:00:00,1,24,4346,50849,352.18,34.46,198.53,26.29,29662,4375
46086,2024-04-04 00:00:00,5,2,174,55308,482.02,4.88,122.82,69.65,10347,1683
46087,2024-04-04 00:00:00,4,63,503,29126,340.31,47.58,105.11,8.51,2082,4029
46088,2024-04-04 00:00:00,3,29,216,95266,343.43,90.03,120.2,144.45,5117,4611
46089,2024-04-04 00:00:00,2,77,494,50619,255.255,50.125,102.34,75.33,1568,485
46090,2024-04-04 00:00:00,4,58,6260,3452,314.38,21.14,162.41,136.28,45222,123
46091,2024-04-04 00:00:00,3,64,9078,4985,45.88,7.83,40.49,65.87,15376,2641
46092,2024-04-04 00:00:00,2,37,203,65790,406.61,49.25,54.98,1.58,14572,4471
46093,2024-04-04 12:00:00,3,98,8994,85341,106.73,1.54,11.63,111.91,16167,3976
46094,2024-04-04 00:00:00,4,27,368,90035,132.46,15.49,22.97,69.81,45615,4276
46095,2024-04-04 14:00:00,2,45,5924,3843,124.05,28.19,27.76,144.6,17022,4528
46096,2024-04-04 00:00:00,1,83,3675,45052,210.56,98.2,140.06,81.63,23906,4331
46097,2024-04-04 00:00:00,4,73,9864,96125,68.97,0.5,171.96,97.23,4046,3794
46098,2024-04-04 00:00:00,5,61,3119,67935,69.16,0.88,140.36,131.8,12969,4895
46099,2024-04-04 00:00:00,2,42,6868,62264,87.56,88.03,61.54,25.6,20592,3357
46100,2024-04-04 00:00:00,3,34,5815,20707,29.64,57.54,136.25,98.59,38149,312
46101,2024-04-04 00:00:00,4,41,9484,74997,65.2,60.25,117.11,107.58,36570,2016
46102,2024-04-04 00:00:00,3,55,6217,21038,208.01,38.13,62.89,32.43,5889,1498
46103,2024-04-04 22:00:00,1,26,5528,48108,478.22,21.01,175.15,81.71,9849,1026
46104,2024-04-04 23:00:00,3,96,1068,54910,321.1,99.37,26.04,70.03,29810,4417
46105,2024-04-05 00:00:00,4,71,3789,12747,141.18,5.22,87.12,20.34,31298,1192
46106,2024-05-04 00:00:00,2,68,2444,42943,317.54,51.72,163.8,138.71,45266,4468
46107,2024-05-04 00:00:00,4,98,2755,1412,139.82,74.38,69.62,16.26,2103,4881
46108,2024-05-04 00:00:00,5,83,9253,74988,291.98,7.17,120.53,142.3,35042,48
46109,2024-04-05 00:00:00,5,49,2400,16248,251.32,5.52,92.28,7.95,29943,297
46110,2024-05-04 00:00:00,3,15,9346,55865,51.19,87.71,92.72,24.11,35386,4066
46111,2024-04-05 00:00:00,3,43,3104,82385,459.07,78.98,76.85,9.14,43133,4215
46112,2024-05-04 00:00:00,4,26,8047,57413,222.21,92.92,157.1,128.8,46269,2399
46113,2024-04-05 00:00:00,3,72,3320,54771,400.39,19.82,33.52,29.18,3192,1834
46114,2024-04-05 00:00:00,3,15,2994,40610,112.25,81.04,167.07,85.35,2083,4857
46115,2024-04-05 00:00:00,3,58,5165,47798,241.17,91.95,130.62,16.39,39013,676
46116,2024-05-04 00:00:00,2,91,6224,46784,86.53,29.6,152.43,23.09,13071,3292
46117,2024-04-05 12:00:00,5,77,1176,50619,255.255,50.125,102.34,75.33,25075,4441
46118,2024-04-05 00:00:00,2,9,509,28238,171.48,64.07,167.98,76.96,37568,3231
46119,2024-05-04 00:00:00,4,71,8148,50533,328.27,28.97,39.2,5.32,19938,2830
46120,2024-04-05 00:00:00,1,11,4959,38024,23.65,38.27,154.49,32.7,23468,4495
46121,2024-04-05 00:00:00,5,37,7561,91793,307.97,23.23,35.41,41.15,27879,4930
46122,2024-05-04 00:00:00,4,1,9990,49453,324.47,18.74,190.7,101.84,16835,2998
46123,2024-05-04 00:00:00,3,95,2400,87743,122.64,34.65,145.73,144.51,26066,1112
46124,2024-04-05 00:00:00,1,84,6518,50453,365.45,77.11,168.36,16.46,38140,2700
46125,2024-04-05 20:00:00,1,16,1172,2810,68.35,63.94,35.97,148.32,40938,1386
46126,2024-04-05 21:00:00,1,30,531,77151,312.1,77.75,165.03,16.49,7925,1317
46127,2024-04-05 00:00:00,2,33,5140,36763,139.6,49.03,141.07,48.11,21843,1258
46128,2024-04-05 23:00:00,4,80,5016,21067,438.21,95.42,132.69,109.85,18189,4820
46129,2024-04-06 00:00:00,2,10,5243,20390,493.83,84.24,96.26,56.63,44631,506
46130,2024-04-06 01:00:00,2,90,2721,78384,221.95,9.62,38.36,110.72,26775,330
46131,2024-06-04 00:00:00,5,18,2129,22109,31.32,62.97,96.81,24.87,13415,4610
46132,2024-06-04 00:00:00,2,39,7567,47060,69.53,37.11,162.46,83.43,18175,1044
46133,2024-06-04 00:00:00,3,39,7381,55791,174.58,54.58,15.36,23.75,4551,3526
46134,2024-04-06 05:00:00,1,90,5693,44991,302.07,67.25,64.14,58.51,40624,945
46135,2024-04-06 00:00:00,4,8,579,20676,393.1,23.07,67.48,43.81,11863,4706
46136,2024-04-06 00:00:00,2,60,6902,45320,265.73,32.05,130.8,147.83,2460,910
